S.No.,GSTIN,Supplier Name,Export Invoice Number ,Export Date ,Export Value, GSTR 2B , Taxable Value as per GSTR 2B ,Category of Input Supplies,HSN/SAC,CGST Amount,SGST Amount,IGST Amount,Cess, Eligible for ITC ,3B Month
3582,24BYNPP2593M1ZO,AKSHARDEEP INC,125,1/4/2024,18539,18539,18539, Input Services ,998873,1668.51,1668.51,0,, Yes ,Oct-22
3583,24BYNPP2593M1ZO,AKSHARDEEP INC,126,1/4/2024,27470,27470,27470, Input Services ,998873,2472.26,2472.26,0,, Yes ,Oct-22
3584,24BYNPP2593M1ZO,AKSHARDEEP INC,127,1/4/2024,18313,18313,18313, Input Services ,998873,1648.17,1648.17,0,, Yes ,Oct-22
3585,24BYNPP2593M1ZO,AKSHARDEEP INC,128,1/4/2024,18313,18313,18313, Input Services ,998873,1648.17,1648.17,0,, Yes ,Oct-22
3586,24BYNPP2593M1ZO,AKSHARDEEP INC,129,1/4/2024,21504,21504,21504, Input Services ,998873,1935.36,1935.36,0,, Yes ,Oct-22
3587,24BYNPP2593M1ZO,AKSHARDEEP INC,130,1/4/2024,3516,3516,3516, Input Services ,998873,316.45,316.45,0,, Yes ,Oct-22
3588,24BYNPP2593M1ZO,AKSHARDEEP INC,131,1/4/2024,4938,4938,4938, Input Services ,998873,444.41,444.41,0,, Yes ,Oct-22
3589,24BYNPP2593M1ZO,AKSHARDEEP INC,132,1/4/2024,13302,13302,13302, Input Services ,998873,1197.16,1197.16,0,, Yes ,Oct-22
3590,24BYNPP2593M1ZO,AKSHARDEEP INC,133,1/5/2024,32970,32970,32970, Input Services ,998873,2967.3,2967.3,0,, Yes ,Oct-22
3591,24BYNPP2593M1ZO,AKSHARDEEP INC,134,1/5/2024,2100,2100,2100, Input Services ,998873,189,189,0,, Yes ,Oct-22
3592,24BYNPP2593M1ZO,AKSHARDEEP INC,135,1/5/2024,1173,1173,1173, Input Services ,998873,105.6,105.6,0,, Yes ,Oct-22
3593,24BYNPP2593M1ZO,AKSHARDEEP INC,136,1/5/2024,996,996,996, Input Services ,998873,89.68,89.68,0,, Yes ,Oct-22
3594,24BYNPP2593M1ZO,AKSHARDEEP INC,137,1/6/2024,20237,20237,20237, Input Services ,998873,1821.33,1821.33,0,, Yes ,Oct-22
3595,24BYNPP2593M1ZO,AKSHARDEEP INC,138,1/6/2024,20237,20237,20237, Input Services ,998873,1821.33,1821.33,0,, Yes ,Oct-22
3596,24BYNPP2593M1ZO,AKSHARDEEP INC,140,1/6/2024,26934,26934,26934, Input Services ,998873,2424.06,2424.06,0,, Yes ,Oct-22
3597,24BYNPP2593M1ZO,AKSHARDEEP INC,141,1/8/2024,14612,14612,14612, Input Services ,998873,1315.08,1315.08,0,, Yes ,Oct-22
3598,24BYNPP2593M1ZO,AKSHARDEEP INC,143,1/8/2024,10833,10833,10833, Input Services ,998873,974.97,974.97,0,, Yes ,Oct-22
3599,24BYNPP2593M1ZO,AKSHARDEEP INC,144,1/9/2024,22894,22894,22894, Input Services ,998873,2060.46,2060.46,0,, Yes ,Oct-22
3600,24BYNPP2593M1ZO,AKSHARDEEP INC,146,1/9/2024,8890,8890,8890, Input Services ,998873,800.1,800.1,0,, Yes ,Oct-22
3601,24BYNPP2593M1ZO,AKSHARDEEP INC,148,1/19/2024,19428,19428,19428, Input Services ,998873,1748.48,1748.48,0,, Yes ,Oct-22
3602,24BYNPP2593M1ZO,AKSHARDEEP INC,149,1/19/2024,9333,9333,9333, Input Services ,998873,839.94,839.94,0,, Yes ,Oct-22
3603,24BYNPP2593M1ZO,AKSHARDEEP INC,151,1/19/2024,12207,12207,12207, Input Services ,998873,1098.59,1098.59,0,, Yes ,Oct-22
3604,24BYNPP2593M1ZO,AKSHARDEEP INC,152,1/19/2024,24413,24413,24413, Input Services ,998873,2197.17,2197.17,0,, Yes ,Oct-22
3605,24BYNPP2593M1ZO,AKSHARDEEP INC,156,1/19/2024,1760,1760,1760, Input Services ,998873,158.4,158.4,0,, Yes ,Oct-22
3606,24BYNPP2593M1ZO,AKSHARDEEP INC,158,1/20/2024,16055,16055,16055, Input Services ,998873,1444.98,1444.98,0,, Yes ,Oct-22
3607,24BYNPP2593M1ZO,AKSHARDEEP INC,159,1/20/2024,3512,3512,3512, Input Services ,998873,316.08,316.08,0,, Yes ,Oct-22
3608,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010808,1/20/2024,15000,15000,15000, Input Services ,996521,1350,1350,0,, Yes ,Oct-22
3609,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010809,1/20/2024,14475,14475,14475, Input Services ,996521,1302.75,1302.75,0,, Yes ,Oct-22
3610,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010810,1/20/2024,700,700,700, Input Services ,996521,63,63,0,, Yes ,Oct-22
3611,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010811,1/20/2024,15175,15175,15175, Input Services ,996521,1365.75,1365.75,0,, Yes ,Oct-22
3612,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010812,1/20/2024,15175,15175,15175, Input Services ,996521,1365.75,1365.75,0,, Yes ,Oct-22
3613,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010813,1/20/2024,18500,18500,18500, Input Services ,996521,1665,1665,0,, Yes ,Oct-22
3614,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010814,1/20/2024,17475,17475,17475, Input Services ,996521,1572.75,1572.75,0,, Yes ,Oct-22
3615,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010815,1/20/2024,15175,15175,15175, Input Services ,996521,1365.75,1365.75,0,, Yes ,Oct-22
3616,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010816,1/20/2024,25375,25375,25375, Input Services ,996521,2283.75,2283.75,0,, Yes ,Oct-22
3617,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010817,1/20/2024,23075,23075,23075, Input Services ,996521,2076.75,2076.75,0,, Yes ,Oct-22
3618,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010818,1/20/2024,18475,18475,18475, Input Services ,996521,1662.75,1662.75,0,, Yes ,Oct-22
3619,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010820,1/20/2024,15175,15175,15175, Input Services ,996521,1365.75,1365.75,0,, Yes ,Oct-22
3620,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010821,1/20/2024,11000,11000,11000, Input Services ,996521,990,990,0,, Yes ,Oct-22
3621,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010822,1/20/2024,16175,16175,16175, Input Services ,996521,1455.75,1455.75,0,, Yes ,Oct-22
3622,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010823,1/20/2024,21000,21000,21000, Input Services ,996521,1890,1890,0,, Yes ,Oct-22
3623,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010824,1/20/2024,20175,20175,20175, Input Services ,996521,1815.75,1815.75,0,, Yes ,Oct-22
3624,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010825,1/20/2024,15175,15175,15175, Input Services ,996521,1365.75,1365.75,0,, Yes ,Oct-22
3625,24AACCA2894D1ZY,ALLCARGO GLOBAL LOGISTICS LTD,BRCOTI230010826,1/20/2024,17475,17475,17475, Input Services ,996521,1572.75,1572.75,0,, Yes ,Oct-22
3626,24ANEPS0112L1Z8,ALPHA ENTERPRISES,4162,1/6/2024,2900,2900,2900, Inputs ,49119920,261,261,0,, Yes ,Oct-22
3627,24AAFHN1082G1ZG,AMBICA METAL LABELS &  STICKERS,1605,1/3/2024,20800,20800,20800, Inputs ,83100010,1872,1872,0,, Yes ,Oct-22
3628,24AAFHN1082G1ZG,AMBICA METAL LABELS &  STICKERS,1613,1/4/2024,2040,2040,2040, Inputs ,83100010,183.6,183.6,0,, Yes ,Oct-22
3629,24AAFHN1082G1ZG,AMBICA METAL LABELS &  STICKERS,1621,1/6/2024,16640,16640,16640, Inputs ,83100010,1497.6,1497.6,0,, Yes ,Oct-22
3630,24AAFHN1082G1ZG,AMBICA METAL LABELS &  STICKERS,1632,1/8/2024,5850,5850,5850, Inputs ,83100010,526.5,526.5,0,, Yes ,Oct-22
3631,24AAFHN1082G1ZG,AMBICA METAL LABELS &  STICKERS,1637,1/8/2024,660,660,660, Inputs ,83100010,59.4,59.4,0,, Yes ,Oct-22
3632,24AAFHN1082G1ZG,AMBICA METAL LABELS &  STICKERS,1644,1/8/2024,525,525,525, Inputs ,83100010,47.25,47.25,0,, Yes ,Oct-22
3633,24AAFHN1082G1ZG,AMBICA METAL LABELS &  STICKERS,1645,1/8/2024,2100,2100,2100, Inputs ,83100010,189,189,0,, Yes ,Oct-22
3634,24AAFHN1082G1ZG,AMBICA METAL LABELS &  STICKERS,1686,1/16/2024,225,225,225, Inputs ,83100010,20.25,20.25,0,, Yes ,Oct-22
3635,27AAACA3817G1ZZ,AMPSON ENGINEERING PVT LTD,TS1257/2023-24,1/2/2024,94560,94560,94560, Inputs ,85171190,0,0,17020.8,, Yes ,Oct-22
3636,27AAACA3817G1ZZ,AMPSON ENGINEERING PVT LTD,TS1258/2023-24,1/2/2024,91392,91392,91392, Inputs ,85171190,0,0,16450.56,, Yes ,Oct-22
3637,27AAACA3817G1ZZ,AMPSON ENGINEERING PVT LTD,TS1259/2023-24,1/3/2024,316608,316608,316608, Inputs ,85171190,0,0,56989.44,, Yes ,Oct-22
3638,24FKUPS2994J1Z3,ANAND CHIRAG SHAH,11/23-24,1/1/2024,52500,52500,52500, Input Services ,997212,4725,4725,0,, Yes ,Oct-22
3639,24AKFPM6991F1ZX,ANGEL INDUSTRIES,GT/129/23-24,1/10/2024,15600,15600,15600, Inputs ,84151010,1404,1404,0,, Yes ,Oct-22
3640,24AZPPP3334E1ZD,ANSH CORPORATE SERVICES,ACS/270/23-24,1/5/2024,155199,155199,155199, Input Services ,9985,13967.87,13967.87,0,, Yes ,Oct-22
3641,24AZPPP3334E1ZD,ANSH CORPORATE SERVICES,ACS/271/23-24,1/5/2024,133105,133105,133105, Input Services ,9985,11979.45,11979.45,0,, Yes ,Oct-22
3642,24AZPPP3334E1ZD,ANSH CORPORATE SERVICES,ACS/234/23-24,12/7/2023,128937,128937,128937, Input Services ,9985,11604.36,11604.36,0,, Yes ,Oct-22
3643,24AZPPP3334E1ZD,ANSH CORPORATE SERVICES,ACS/235/23-24,12/7/2023,150362,150362,150362, Input Services ,9985,13532.62,13532.62,0,, Yes ,Oct-22
3644,24CBIPV4093F1ZD,APOLLO ENTERPRISE,349,1/23/2024,1780,1780,1780, Inputs ,8535,160.2,160.2,0,, Yes ,Oct-22
3645,24AAKCA2177P1Z9,AQSA POLYPACK PRIVATE LIMITED,APPL/23-24/2312,1/2/2024,134504,134504,134504, Inputs ,39206220,12105.38,12105.38,0,, Yes ,Oct-22
3646,24AAKCA2177P1Z9,AQSA POLYPACK PRIVATE LIMITED,APPL/23-24/2313,1/2/2024,97956,97956,97956, Inputs ,39206220,8816.07,8816.07,0,, Yes ,Oct-22
3647,24AAKCA2177P1Z9,AQSA POLYPACK PRIVATE LIMITED,APPL/23-24/2378,1/9/2024,94015,94015,94015, Inputs ,39206220,8461.35,8461.35,0,, Yes ,Oct-22
3648,24AAKCA2177P1Z9,AQSA POLYPACK PRIVATE LIMITED,APPL/23-24/2494,1/20/2024,143217,143217,143217, Inputs ,39206220,12889.49,12889.49,0,, Yes ,Oct-22
3649,24AAZFA6725D1ZB,ASHAPURI PLY LAM,GT/2081,12/13/2023,4380,4380,4380, Inputs ,8302,394.2,394.2,0,, Yes ,Oct-22
3650,24AAZFA6725D1ZB,ASHAPURI PLY LAM,GT/2118,12/15/2023,2960,2960,2960, Inputs ,8302,266.4,266.4,0,, Yes ,Oct-22
3651,24AAZFA6725D1ZB,ASHAPURI PLY LAM,GT/2133,12/18/2023,22277,22277,22277, Inputs ,8302,2004.89,2004.89,0,, Yes ,Oct-22
3652,24AAZFA6725D1ZB,ASHAPURI PLY LAM,GT/2279,12/29/2023,18770,18770,18770, Inputs ,8302,1689.3,1689.3,0,, Yes ,Oct-22
3653,24ACJPP1079M1Z7,ASMI ELECTRICALS,531,1/18/2024,4500,4500,4500, Capital Goods ,85042100,405,405,0,, Yes ,Oct-22
3654,27AAHCA2623B1Z8,ATLANTIC AIR AND OCEANFREIGHT SERVICE PRIVATE LIMITED,BOMS-DN-007746,1/8/2024,385214,385214,385214, Input Services ,996602,0,0,69338.52,, Yes ,Oct-22
3655,27AAHCA2623B1Z8,ATLANTIC AIR AND OCEANFREIGHT SERVICE PRIVATE LIMITED,BOMS-DN-007747,1/8/2024,38490,38490,38490, Input Services ,996602,0,0,6928.18,, Yes ,Oct-22
3656,27AAHCA2623B1Z8,ATLANTIC AIR AND OCEANFREIGHT SERVICE PRIVATE LIMITED,BOMS-DN-007748,1/8/2024,682154,682154,682154, Input Services ,996602,0,0,122787.72,, Yes ,Oct-22
3657,27AAHCA2623B1Z8,ATLANTIC AIR AND OCEANFREIGHT SERVICE PRIVATE LIMITED,BOMS-DN-007749,1/8/2024,56304,56304,56304, Input Services ,996602,0,0,10134.79,, Yes ,Oct-22
3658,24AABCA2390M1ZP,ATUL LIMITED,23608656,1/11/2024,434760,434760,434760, Inputs ,3907,39128.4,39128.4,0,, Yes ,Oct-22
3659,24AABCA2390M1ZP,ATUL LIMITED,23608661,1/11/2024,117000,117000,117000, Inputs ,3907,10530,10530,0,, Yes ,Oct-22
3660,24AABCA2390M1ZP,ATUL LIMITED,23608849,1/17/2024,15250,15250,15250, Inputs ,3907,1372.5,1372.5,0,, Yes ,Oct-22
3661,24ABFPP4973P1ZY,B A TOOLS CORPORATION,1147,1/16/2024,8000,8000,8000, Inputs ,84198990,720,720,0,, Yes ,Oct-22
3662,24BHAPS1510H1ZT,B M Engineering Works,23-24/854,1/9/2024,6750,6750,6750, Inputs ,73181110,607.5,607.5,0,, Yes ,Oct-22
3663,24BHAPS1510H1ZT,B M Engineering Works,23-24/871,1/17/2024,5050,5050,5050, Inputs ,73181110,454.5,454.5,0,, Yes ,Oct-22
3664,24AGAPP3507F1ZU,B R ENTERPRISE,642,1/4/2024,78075,78075,78075, Inputs ,84681000,7026.75,7026.75,0,, Yes ,Oct-22
3665,24AGAPP3507F1ZU,B R ENTERPRISE,648,1/5/2024,7500,7500,7500, Inputs ,84681000,675,675,0,, Yes ,Oct-22
3666,24AIOPM0880E1ZA,B S CORPORATION,BSC-589-2324,1/2/2024,21000,21000,21000, Inputs ,3919,1890,1890,0,, Yes ,Oct-22
3667,24AIOPM0880E1ZA,B S CORPORATION,BSC-602-2324,1/8/2024,21000,21000,21000, Inputs ,3919,1890,1890,0,, Yes ,Oct-22
3668,24AIOPM0880E1ZA,B S CORPORATION,BSC-612-2324,1/11/2024,21000,21000,21000, Inputs ,3919,1890,1890,0,, Yes ,Oct-22
3669,24AIOPM0880E1ZA,B S CORPORATION,BSC-613-2324,1/11/2024,16800,16800,16800, Inputs ,3919,1512,1512,0,, Yes ,Oct-22
3670,27AAAFB6761D1ZP,BAJ ENTERPRISES,451/23-24,1/10/2024,2500,2500,2500, Inputs ,39206110,0,0,450,, Yes ,Oct-22
3671,27AAAFB6761D1ZP,BAJ ENTERPRISES,462/23-24,1/18/2024,2016,2016,2016, Inputs ,39206110,0,0,362.88,, Yes ,Oct-22
3672,27AAAFB6761D1ZP,BAJ ENTERPRISES,463/23-24,1/18/2024,1008,1008,1008, Inputs ,39206110,0,0,181.44,, Yes ,Oct-22
3673,24AAVFB7481R1ZE,BAJRANG ALUMINIUM,232404077,1/24/2024,145075,145075,145075, Capital Goods ,76020090,13057,13057,0,, Yes ,Oct-22
3674,24AAVFB7481R1ZE,BAJRANG ALUMINIUM,232404078,1/24/2024,4224,4224,4224, Capital Goods ,76020090,380,380,0,, Yes ,Oct-22
3675,24AACFB4764C1ZW,BALDIWALA BROTHERS.,GT/1622,1/3/2024,8846,8846,8846, Inputs ,72104100,796,796,0,, Yes ,Oct-22
3676,24AACFB4764C1ZW,BALDIWALA BROTHERS.,GT/1641,1/5/2024,2438,2438,2438, Inputs ,72104100,219,219,0,, Yes ,Oct-22
3677,24BYOPP0935J1Z3,BANDHAN ENTERPRISE,BE2324/0174,1/9/2024,23760,23760,23760, Input Services ,998540,2138.4,2138.4,0,, Yes ,Oct-22
3678,24BYOPP0935J1Z3,BANDHAN ENTERPRISE,BE2324/0180,1/25/2024,47520,47520,47520, Input Services ,998540,4276.8,4276.8,0,, Yes ,Oct-22
3679,24AACFB6502A1ZC,BARODA HARDWARE CENTER,4336,1/5/2024,508,508,508, Inputs ,32091010,45.76,45.76,0,, Yes ,Oct-22
3680,24AACFB6502A1ZC,BARODA HARDWARE CENTER,4559,1/20/2024,90,90,90, Inputs ,32091010,2.26,2.26,0,, Yes ,Oct-22
3681,24AACFB6502A1ZC,BARODA HARDWARE CENTER,4559,1/20/2024,1449,90,90, Inputs ,32091010,130.42,130.42,0,, Yes ,Oct-22
3682,24AACFB6502A1ZC,BARODA HARDWARE CENTER,4622,1/24/2024,181,181,181, Inputs ,32091010,4.52,4.52,0,, Yes ,Oct-22
3683,24AACFB6502A1ZC,BARODA HARDWARE CENTER,4622,1/24/2024,4907,181,181, Inputs ,32091010,441.61,441.61,0,, Yes ,Oct-22
3684,24AACFB6502A1ZC,BARODA HARDWARE CENTER,4676,1/29/2024,181,181,181, Inputs ,32091010,4.52,4.52,0,, Yes ,Oct-22
3685,24AACFB6502A1ZC,BARODA HARDWARE CENTER,4676,1/29/2024,1831,181,181, Inputs ,32091010,164.75,164.75,0,, Yes ,Oct-22
3686,24AAACB8732B1Z6,BLAZENET LIMITED,BLBD/2324/01/044,1/1/2024,27500,27500,27500, Inputs ,85178030,2475,2475,0,, Yes ,Oct-22
3687,27AACCC3728Q1Z8,C.N.SANGHAVI AND COMPANY FORWARDERS PVT LTD,S/7273/23-24,1/11/2024,32575,32575,32575, Input Services ,996713,0,0,5863.5,, Yes ,Oct-22
3688,24AAACC7706J1ZS,CIRCUIT SYSTEMS (INDIA) PRIVATE LIMITED,23-24/262509,1/17/2024,2900,2900,2900, Inputs ,8517,261,261,0,, Yes ,Oct-22
3689,24AAACC7706J1ZS,CIRCUIT SYSTEMS (INDIA) PRIVATE LIMITED,23-24/262557,1/18/2024,4350,4350,4350, Inputs ,8517,391.5,391.5,0,, Yes ,Oct-22
3690,29AACCC0035C1ZB,COLOURTECH  PRODUCTS  PRIVATE LIMITED,ST/2324/0002782,1/6/2024,51000,51000,51000, Inputs ,29096000,0,0,9180,, Yes ,Oct-22
3691,27AAFCD0959F1ZO,DALAL PLASTICS PRIVATE LIMITED,NMD23/6362,1/4/2024,10963,10963,10963, Inputs ,84833000,0,0,1974,, Yes ,Oct-22
3692,24AUWPP3319H1Z9,DEVI CORPORATION,D/0167,1/8/2024,8650,8650,8650, Inputs ,76161000,778.5,778.5,0,, Yes ,Oct-22
3693,24AUWPP3319H1Z9,DEVI CORPORATION,D/0173,1/12/2024,4500,4500,4500, Inputs ,76161000,405,405,0,, Yes ,Oct-22
3694,24AECPT6230K1ZF,DHANANJAY ENTERPRISE PROP. D.K.TUKADIA.,5074,1/31/2024,2952,2952,2952, Input Services ,996812,265.68,265.68,0,, Yes ,Oct-22
3695,24ASLPS3051N1ZB,DHEER ENTERPRISE,126,1/2/2024,425,425,425, Inputs ,73081000,38.25,38.25,0,, Yes ,Oct-22
3696,24ASLPS3051N1ZB,DHEER ENTERPRISE,133,1/13/2024,16150,16150,16150, Inputs ,73081000,1453.5,1453.5,0,, Yes ,Oct-22
3697,24AABCD3611Q1ZO,DHL EXPRESS (INDIA) PRIVATE LIMITED,GJSR000299060,1/5/2024,172181,172181,172181, Input Services ,996719,15496.3,15496.3,0,, Yes ,Oct-22
3698,24AABCD3611Q1ZO,DHL EXPRESS (INDIA) PRIVATE LIMITED,GJSR000300496,1/19/2024,413152,413152,413152, Input Services ,996719,37183.72,37183.72,0,, Yes ,Oct-22
3699,24ABTPD2011J1ZZ,DISHA ENGINEERS,1479/23-24,1/17/2024,196000,196000,196000, Capital Goods ,84271000,17640,17640,0,, Yes ,Oct-22
3700,24AADCD3631J1ZW,DIVINE CORK INDIA PVT.LTD.,372/23-24,1/1/2024,59500,59500,59500, Inputs ,40021100,3570,3570,0,, Yes ,Oct-22
3701,24AADCD3631J1ZW,DIVINE CORK INDIA PVT.LTD.,375/23-24,1/3/2024,27500,27500,27500, Inputs ,40021100,1650,1650,0,, Yes ,Oct-22
3702,24AACFE1559N1ZB,ECO-CARE SOLUTIONS,ECS/23-24/711,1/9/2024,1600,1600,1600, Input Services ,998338,144,144,0,, Yes ,Oct-22
3703,24AAATE0499H2ZR,ELECTRICAL RESEARCH AND DEVELOPMENT ASSOCIATION,SINV-2324-15220,1/3/2024,32160,32160,32160, Input Services ,998112,2894.41,2894.41,0,, Yes ,Oct-22
3704,24AABCE7945E1ZR,ELECTROLITE SYSTEMS PVT LTD,E03620,1/3/2024,31690,31690,31690, Inputs ,85361010,2852.1,2852.1,0,, Yes ,Oct-22
3705,24APWPS5694B1ZA,ELITE ENTERPRISES,417/23-24,1/1/2024,35288,35288,35288, Inputs ,39191000,3175.92,3175.92,0,, Yes ,Oct-22
3706,24AAACD3329G1Z3,ENER INDUSTRIES PRIVATE LIMITED,51447,1/19/2024,13000,13000,13000, Inputs ,8536,1170,1170,0,, Yes ,Oct-22
3707,27AEZPT4488A1ZR,FAKHRI METALS,G3522/23-24,1/11/2024,67500,67500,67500, Inputs ,84818020,0,0,12150,, Yes ,Oct-22
3708,27AEZPT4488A1ZR,FAKHRI METALS,G3548/23-24,1/13/2024,67500,67500,67500, Inputs ,84818020,0,0,12150,, Yes ,Oct-22
3709,27AEZPT4488A1ZR,FAKHRI METALS,G3563/23-24,1/15/2024,112500,112500,112500, Inputs ,84818020,0,0,20250,, Yes ,Oct-22
3710,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001605,1/3/2024,65000,65000,65000, Inputs ,48081000,5850,5850,0,, Yes ,Oct-22
3711,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001606,1/3/2024,16250,16250,16250, Inputs ,48081000,1462.5,1462.5,0,, Yes ,Oct-22
3712,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001608,1/3/2024,34975,16650,16650, Inputs ,48081000,3147.75,3147.75,0,, Yes ,Oct-22
3713,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001608,1/3/2024,16650,16650,16650, Inputs ,48081000,999,999,0,, Yes ,Oct-22
3714,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001609,1/3/2024,23400,23400,23400, Inputs ,48081000,2106,2106,0,, Yes ,Oct-22
3715,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001628,1/5/2024,9165,9165,9165, Inputs ,48081000,824.85,824.85,0,, Yes ,Oct-22
3716,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001632,1/5/2024,8050,8050,8050, Inputs ,48081000,724.5,724.5,0,, Yes ,Oct-22
3717,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001633,1/5/2024,5900,5900,5900, Inputs ,48081000,531,531,0,, Yes ,Oct-22
3718,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001634,1/5/2024,28500,28500,28500, Inputs ,48081000,2565,2565,0,, Yes ,Oct-22
3719,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001635,1/5/2024,17900,17900,17900, Inputs ,48081000,1611,1611,0,, Yes ,Oct-22
3720,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001640,1/6/2024,81250,81250,81250, Inputs ,48081000,7312.5,7312.5,0,, Yes ,Oct-22
3721,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001642,1/8/2024,11100,11100,11100, Inputs ,48081000,666,666,0,, Yes ,Oct-22
3722,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001642,1/8/2024,42780,11100,11100, Inputs ,48081000,3850.2,3850.2,0,, Yes ,Oct-22
3723,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001643,1/8/2024,4424,4424,4424, Inputs ,48081000,398.16,398.16,0,, Yes ,Oct-22
3724,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001644,1/8/2024,2615,2615,2615, Inputs ,48081000,235.35,235.35,0,, Yes ,Oct-22
3725,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001645,1/8/2024,1950,1950,1950, Inputs ,48081000,175.5,175.5,0,, Yes ,Oct-22
3726,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001646,1/8/2024,2150,2150,2150, Inputs ,48081000,193.5,193.5,0,, Yes ,Oct-22
3727,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001647,1/8/2024,12875,12875,12875, Inputs ,48081000,1158.75,1158.75,0,, Yes ,Oct-22
3728,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001648,1/8/2024,2310,2310,2310, Inputs ,48081000,207.9,207.9,0,, Yes ,Oct-22
3729,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001649,1/8/2024,3900,3900,3900, Inputs ,48081000,351,351,0,, Yes ,Oct-22
3730,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001650,1/8/2024,2151,2151,2151, Inputs ,48081000,193.59,193.59,0,, Yes ,Oct-22
3731,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001651,1/8/2024,14450,14450,14450, Inputs ,48081000,1300.5,1300.5,0,, Yes ,Oct-22
3732,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001652,1/8/2024,5940,5940,5940, Inputs ,48081000,534.6,534.6,0,, Yes ,Oct-22
3733,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001653,1/8/2024,2140,2140,2140, Inputs ,48081000,192.6,192.6,0,, Yes ,Oct-22
3734,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001654,1/8/2024,2400,2400,2400, Inputs ,48081000,216,216,0,, Yes ,Oct-22
3735,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001655,1/8/2024,1152,1152,1152, Inputs ,48081000,103.68,103.68,0,, Yes ,Oct-22
3736,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001656,1/8/2024,1332,1332,1332, Inputs ,48081000,119.88,119.88,0,, Yes ,Oct-22
3737,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001661,1/9/2024,35246,35246,35246, Inputs ,48081000,3172.14,3172.14,0,, Yes ,Oct-22
3738,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/001662,1/9/2024,45180,45180,45180, Inputs ,48081000,4066.2,4066.2,0,, Yes ,Oct-22
